GEOID,visits_after,Population,White,Black,income_median,households,number_devices_residing,tp,wind_speed,total_storm,coastal,Elevation,innun,visits,ratio,white_per_population,income_group
220399501003,20,2467,1669,342,44295.0,602,126.0,506.94997119903564,34.14758837751293,0.0,0.0,0.0,0.0,17.666666666666668,1.1320754716981132,0.6765301986218079,2
220550020023,12,1434,1292,16,50549.0,400,82.0,288.5000047683716,34.89351726953055,0.0,0.0,0.0,0.0,16.333333333333332,0.7346938775510204,0.900976290097629,2
220870301041,13,1284,1227,20,52727.0,434,94.0,162.0000016093254,34.49384556076931,1.94746946116,1.0,0.44953063,1.4979388311600002,20.666666666666668,0.6290322580645161,0.955607476635514,2
220419505002,18,704,608,49,53482.0,249,67.0,255.9909084439278,27.34541613020195,0.0,0.0,0.0,0.0,16.333333333333332,1.1020408163265307,0.8636363636363636,2
220419501003,29,704,651,41,45227.0,390,112.0,206.47999334335327,25.96682215398769,0.0,0.0,0.0,0.0,22.333333333333332,1.2985074626865671,0.9247159090909091,2
220419506002,25,1032,808,205,42308.0,430,77.0,284.62857699394226,27.29761346057505,0.0,0.0,0.0,0.0,20.333333333333332,1.2295081967213115,0.7829457364341085,2
221010408002,23,2554,1945,444,52731.0,852,208.0,95.08000099658966,30.6480608991702,4.8087205303400005,1.0,0.87104475,3.93767578034,24.0,0.9583333333333334,0.7615505090054816,2
220750502005,4,1426,974,257,49697.0,658,82.0,134.60000026226044,35.30228517024119,2.91350605135,1.0,0.7272944,2.1862116513500003,9.666666666666666,0.4137931034482759,0.6830294530154277,2
220990204003,34,2219,1370,746,45705.0,658,156.0,237.50000458955765,32.48545223527318,5.40108707095,1.0,4.047936,1.35315107095,23.666666666666668,1.436619718309859,0.6173952230734565,2
220730052031,4,1068,1059,9,51992.0,357,76.0,234.54729101987712,26.476158232605684,0.0,0.0,0.0,0.0,10.666666666666666,0.375,0.9915730337078652,2
220730105022,65,1186,1153,33,52589.0,399,152.0,261.08333468437195,27.663624100737238,0.0,0.0,0.0,0.0,35.333333333333336,1.8396226415094339,0.9721753794266442,2
220730104003,22,739,719,20,53780.0,279,126.0,277.0000071525574,27.2707388613168,0.0,0.0,0.0,0.0,40.333333333333336,0.5454545454545454,0.972936400541272,2
220479527002,15,486,398,88,50294.0,342,76.0,162.7999977171421,29.710472317973327,0.0,0.0,0.0,0.0,10.666666666666666,1.40625,0.8189300411522634,2
220730051002,10,1214,1164,36,46823.0,529,107.0,231.39999529719353,25.971182086772465,0.0,0.0,0.0,0.0,20.333333333333332,0.49180327868852464,0.9588138385502472,2
220730054002,38,1206,968,136,43403.0,504,89.0,232.92429287303713,26.53296043986421,0.0,0.0,0.0,0.0,9.666666666666666,3.931034482758621,0.802653399668325,2
220730105042,31,1454,1454,0,46063.0,463,146.0,275.80000138282776,27.51544062317353,0.0,0.0,0.0,0.0,34.666666666666664,0.8942307692307693,1.0,2
220950703001,4,1538,489,718,43387.0,478,130.0,138.30209425688133,31.190506803274086,0.0,0.0,0.0,0.0,2.6666666666666665,1.5,0.3179453836150845,2
220950707002,4,2139,1164,831,47188.0,810,83.0,150.81960074588534,30.85813564940516,0.0,0.0,0.0,0.0,8.0,0.5,0.544179523141655,2
220730052041,20,1523,1455,0,45702.0,532,152.0,241.9549976144751,26.58731682939577,0.0,0.0,0.0,0.0,24.666666666666668,0.8108108108108107,0.9553512803676953,2
220690003003,27,2002,1903,99,47277.0,751,174.0,362.19999837875366,28.606005420519136,0.0,0.0,0.0,0.0,31.0,0.8709677419354839,0.9505494505494505,2
220950710001,8,1410,1156,254,52500.0,508,76.0,132.59798732762385,31.58226038196302,0.0,0.0,0.0,0.0,15.666666666666666,0.5106382978723405,0.8198581560283688,2
220570218004,16,1923,1150,702,46667.0,720,123.0,184.68871574866188,32.46019098098517,0.0,0.0,0.0,0.0,7.666666666666667,2.0869565217391304,0.5980239209568383,2
220779521002,23,836,745,53,42279.0,382,127.0,164.79999996721745,31.23348480961289,0.0,0.0,0.0,0.0,24.333333333333332,0.9452054794520548,0.8911483253588517,2
220779524001,20,1725,1588,102,46875.0,653,150.0,169.09999978542328,32.04352003121414,0.0,0.0,0.0,0.0,19.333333333333332,1.0344827586206897,0.9205797101449276,2
220779524003,9,1108,754,354,47917.0,502,93.0,176.46999770402908,32.12926197413682,0.0,0.0,0.0,0.0,13.333333333333334,0.6749999999999999,0.6805054151624549,2
220510278072,30,1782,843,524,45658.0,610,128.0,125.4142422036108,35.145054238010935,2.91350605135,1.0,0.86710787,2.0463981813500003,19.333333333333332,1.5517241379310345,0.4730639730639731,2
220990205013,17,1728,677,1023,49762.0,546,100.0,267.58000856637955,33.0957183940041,0.0,0.0,0.0,0.0,11.666666666666666,1.4571428571428573,0.3917824074074074,2
220479527001,34,1804,1469,317,47165.0,705,135.0,138.92941116541624,30.752283216768856,0.0,0.0,0.0,0.0,27.666666666666668,1.2289156626506024,0.8143015521064302,2
220479527003,8,2071,603,1468,42961.0,595,84.0,149.6999979019165,29.758020549772933,0.0,0.0,0.0,0.0,12.0,0.6666666666666666,0.29116368903911155,2
220510278061,8,874,657,194,45607.0,443,73.0,127.53240876242212,34.93778482046991,2.91350605135,1.0,0.8716681,2.0418379513500002,14.666666666666666,0.5454545454545455,0.7517162471395881,2
221159502003,8,1230,1222,5,44167.0,468,83.0,322.90000581741333,30.556773947471555,0.0,0.0,0.0,0.0,12.333333333333334,0.6486486486486486,0.9934959349593496,2
220450301001,52,2178,1038,1065,48545.0,874,141.0,133.0034520626068,30.573769830014115,5.20112831035,1.0,1.4545407,3.7465876103499998,27.0,1.9259259259259258,0.4765840220385675,2
220790107002,27,1240,960,228,49479.0,601,99.0,502.06667280197144,32.81802281953575,0.0,0.0,0.0,0.0,19.0,1.4210526315789473,0.7741935483870968,2
220790113002,16,1628,1235,393,54406.0,575,96.0,444.50000619888306,33.2038215387538,0.0,0.0,0.0,0.0,18.0,0.8888888888888888,0.7585995085995086,2
220790138003,16,2688,1362,1229,44190.0,839,172.0,466.4000072479248,33.13981016179542,0.0,0.0,0.0,0.0,23.666666666666668,0.676056338028169,0.5066964285714286,2
220790135001,53,2367,2140,4,42063.0,913,139.0,539.2856984138489,33.59847067607345,0.0,0.0,0.0,0.0,37.666666666666664,1.4070796460176993,0.904098014364174,2
221059535005,17,1346,978,301,49196.0,445,83.0,174.88749691843987,28.00793929395395,0.0,0.0,0.0,0.0,22.666666666666668,0.75,0.7265973254086181,2
220690008003,15,876,689,151,50568.0,397,70.0,352.9999997615814,28.15519684985785,0.0,0.0,0.0,0.0,5.333333333333333,2.8125,0.7865296803652968,2
220039501002,12,1524,1356,9,42020.0,352,89.0,650.1000051498413,37.59102433286999,0.0,0.0,0.0,0.0,10.666666666666666,1.125,0.889763779527559,2
220690008004,10,1077,806,271,43264.0,397,78.0,349.0199987888336,29.399231956627077,0.0,0.0,0.0,0.0,11.333333333333334,0.8823529411764706,0.7483751160631383,2
221190315005,32,1995,1813,51,46064.0,841,102.0,185.87499866634607,23.15590625283053,0.0,0.0,0.0,0.0,30.0,1.0666666666666667,0.9087719298245615,2
220679503001,24,920,565,335,53523.0,331,100.0,196.80000138282776,24.110069400798533,0.0,0.0,0.0,0.0,13.333333333333334,1.7999999999999998,0.6141304347826086,2
221139509012,18,1404,811,510,51319.0,600,89.0,194.60000383853912,34.58357850379079,5.29537024199,1.0,1.847203,3.44816724199,14.333333333333334,1.255813953488372,0.5776353276353277,2
220319502005,26,1271,1152,76,53352.0,563,95.0,162.9181809425354,20.05378488386889,0.0,0.0,0.0,0.0,18.0,1.4444444444444444,0.9063729346970889,2
220730102022,19,1858,1061,797,48231.0,594,101.0,252.07863920441375,25.784106272561527,0.0,0.0,0.0,0.0,23.333333333333332,0.8142857142857143,0.5710441334768568,2
220150108062,10,929,709,204,50089.0,299,75.0,155.53524083298333,19.783406887943,0.0,0.0,0.0,0.0,4.0,2.5,0.7631862217438106,2
220150105001,17,1713,1310,342,52969.0,725,97.0,125.06283929301358,19.33835993747228,0.0,0.0,0.0,0.0,10.666666666666666,1.59375,0.7647402218330415,2
220150108051,4,2055,1164,575,45865.0,1212,84.0,149.6999969482422,19.82138688993209,0.0,0.0,0.0,0.0,6.666666666666667,0.6,0.5664233576642336,2
220150111063,12,1912,1508,322,46648.0,642,100.0,173.30000033974648,20.066523204398973,0.0,0.0,0.0,0.0,15.0,0.8,0.7887029288702929,2
220150111062,31,1512,818,694,44425.0,549,164.0,157.79999867081642,20.11628962827866,0.0,0.0,0.0,0.0,26.0,1.1923076923076923,0.541005291005291,2
220150111031,42,1312,1110,173,46761.0,553,143.0,135.87856903672218,19.78404661126873,0.0,0.0,0.0,0.0,33.0,1.2727272727272727,0.8460365853658537,2
220150112001,24,478,371,107,43180.0,249,75.0,108.70454388856888,17.838576315986042,0.0,0.0,0.0,0.0,25.333333333333332,0.9473684210526316,0.7761506276150628,2
220150108041,0,1565,1251,296,52609.0,570,131.0,162.85650838324108,19.96987201904052,0.0,0.0,0.0,0.0,4.0,0.0,0.7993610223642172,2
220330039043,28,1484,727,628,47891.0,820,94.0,255.99999380111697,29.109581900876787,0.0,0.0,0.0,0.0,12.666666666666666,2.210526315789474,0.4898921832884097,2
220330039074,17,1516,1023,363,54306.0,646,109.0,251.36494927739736,29.151289889059477,0.0,0.0,0.0,0.0,16.333333333333332,1.0408163265306123,0.674802110817942,2
220630406002,12,614,614,0,47500.0,202,73.0,263.0479151710901,28.83425022938479,0.0,0.0,0.0,0.0,14.666666666666666,0.8181818181818182,1.0,2
220150106012,12,2388,1042,1138,43581.0,643,129.0,140.59609571691936,19.61009109689482,0.0,0.0,0.0,0.0,10.666666666666666,1.125,0.43634840871021774,2
220330047003,16,1921,865,1032,50429.0,740,76.0,330.19999343156815,29.19235837618088,0.0,0.0,0.0,0.0,21.0,0.7619047619047619,0.4502863092139511,2
220039501001,51,1505,1492,3,51750.0,517,155.0,605.6956587582827,43.52588621883887,0.0,0.0,0.0,0.0,37.666666666666664,1.3539823008849559,0.9913621262458472,2
220039501003,35,2093,2093,0,42786.0,724,120.0,595.0791552234441,38.73020125083901,0.0,0.0,0.0,0.0,27.333333333333332,1.2804878048780488,1.0,2
221010410003,40,1511,624,442,48516.0,656,138.0,145.49999743700027,31.300582042913437,5.20112831035,1.0,2.9496891,2.2514392103499996,35.0,1.1428571428571428,0.4129715420251489,2
220730101011,14,1486,771,386,49253.0,545,104.0,251.47833060775733,25.728451694818343,0.0,0.0,0.0,0.0,17.333333333333332,0.8076923076923077,0.5188425302826379,2
220730101012,29,1541,1076,318,42112.0,439,104.0,243.88959424882154,25.532759050825437,0.0,0.0,0.0,0.0,20.333333333333332,1.4262295081967213,0.6982478909798832,2
220730101022,18,1276,539,714,40991.0,475,85.0,258.29999965429306,25.85386552063,0.0,0.0,0.0,0.0,18.666666666666668,0.9642857142857142,0.4224137931034483,2
220730103012,13,1347,849,489,48750.0,566,79.0,241.81237894521462,26.095270092734307,0.0,0.0,0.0,0.0,13.333333333333334,0.975,0.6302895322939867,2
220979605001,68,2633,2407,124,43594.0,944,201.0,245.37777891848236,33.64591168266019,0.0,0.0,0.0,0.0,52.666666666666664,1.2911392405063291,0.9141663501709077,2
220790125001,11,2074,912,1105,43429.0,751,99.0,493.5629844100953,32.60638046531324,0.0,0.0,0.0,0.0,12.333333333333334,0.8918918918918919,0.43972999035679844,2
220330035061,20,1804,264,1540,51579.0,558,76.0,262.66744986142686,29.22489760835931,0.0,0.0,0.0,0.0,6.666666666666667,3.0,0.14634146341463414,2
220150111065,24,1538,1416,81,50606.0,586,141.0,175.83715240749095,20.793536875349897,0.0,0.0,0.0,0.0,21.666666666666668,1.1076923076923075,0.9206762028608583,2
220839703003,10,1242,1084,151,41531.0,481,83.0,264.20000898838043,25.512384960585724,0.0,0.0,0.0,0.0,16.0,0.625,0.8727858293075684,2
220839702001,17,1261,885,370,41477.0,464,111.0,241.48889052867892,24.706640612807263,0.0,0.0,0.0,0.0,14.0,1.2142857142857142,0.7018239492466296,2
220839706002,24,1257,919,278,52931.0,484,119.0,272.9571459032595,26.08628763425916,0.0,0.0,0.0,0.0,27.666666666666668,0.8674698795180723,0.7311058074781225,2
220839704002,39,1715,1265,419,45766.0,439,129.0,267.3000058159232,26.24957694397452,0.0,0.0,0.0,0.0,30.0,1.3,0.7376093294460642,2
221139510012,28,1546,1501,40,42344.0,573,123.0,203.04630239464606,34.11594882588506,5.29537024199,1.0,1.8440155,3.4513547419899995,28.0,1.0,0.9708926261319534,2
220950706001,15,1371,935,436,51786.0,574,76.0,190.86666122078896,30.25424790267849,0.0,0.0,0.0,0.0,9.333333333333334,1.607142857142857,0.6819839533187454,2
220870306021,12,1532,1207,152,49464.0,548,75.0,115.92038277063207,34.18053203082682,2.91350605135,1.0,-0.10219403,3.0157000813500003,11.666666666666666,1.0285714285714287,0.7878590078328982,2
220790125003,25,2018,347,1671,41458.0,837,153.0,463.1000003814697,32.54643405536339,0.0,0.0,0.0,0.0,16.666666666666668,1.5,0.17195242814667988,2
220950702002,8,2524,307,2217,51833.0,920,118.0,135.4007786478989,31.287072459597383,0.0,0.0,0.0,0.0,4.0,2.0,0.1216323296354992,2
220779521003,26,2580,1473,1069,47689.0,987,132.0,195.90999478846788,32.237482424657635,0.0,0.0,0.0,0.0,24.333333333333332,1.0684931506849316,0.5709302325581396,2
220779523001,21,1773,1111,604,46250.0,721,115.0,149.29999762773514,31.103578877420237,0.0,0.0,0.0,0.0,12.0,1.75,0.6266215454032713,2
220779520001,21,1615,995,605,46625.0,620,77.0,213.76841908320785,32.73033683473721,0.0,0.0,0.0,0.0,19.333333333333332,1.0862068965517242,0.6160990712074303,2
220779521001,25,1144,845,163,45583.0,467,111.0,147.34000194072723,30.73691924724501,0.0,0.0,0.0,0.0,16.0,1.5625,0.7386363636363636,2
220990202004,20,2429,1583,846,52981.0,845,129.0,221.70119238675517,32.78583434869791,0.0,0.0,0.0,0.0,23.333333333333332,0.8571428571428572,0.6517085220255249,2
220990202003,18,909,768,129,48188.0,385,93.0,254.89999985694885,33.060443855659145,0.0,0.0,0.0,0.0,22.0,0.8181818181818182,0.8448844884488449,2
220990206002,14,2166,709,1406,41493.0,989,107.0,231.60000050067902,32.410990372794686,5.40108707095,1.0,4.2107825,1.1903045709500004,13.333333333333334,1.05,0.327331486611265,2
220279505001,11,899,664,235,42417.0,349,77.0,200.29999940935522,23.13829263995132,0.0,0.0,0.0,0.0,14.666666666666666,0.75,0.7385984427141268,2
220679503002,18,1487,1243,244,44375.0,653,99.0,208.42083349823952,24.18505311323956,0.0,0.0,0.0,0.0,12.0,1.5,0.83591123066577,2
220679507001,21,1630,991,639,52132.0,505,97.0,225.9199944138527,24.96217768175671,0.0,0.0,0.0,0.0,12.666666666666666,1.6578947368421053,0.6079754601226994,2
220510263002,17,1333,878,431,46541.0,645,104.0,126.92180898493922,34.71102856750422,2.91350605135,1.0,1.2009872,1.7125188513500003,21.333333333333332,0.796875,0.6586646661665416,2
221030410031,21,783,709,74,48966.0,272,91.0,185.7000012397766,32.05094056250351,2.7284926227,1.0,3.9620962,-1.2336035772999998,19.0,1.105263157894737,0.9054916985951469,2
221030401021,22,1660,1641,0,53913.0,586,74.0,209.76000468432903,32.39057025889553,0.0,0.0,0.0,0.0,30.333333333333332,0.7252747252747253,0.9885542168674699,2
221119605003,48,1049,986,30,52153.0,511,194.0,239.38749980926514,25.49656094092933,0.0,0.0,0.0,0.0,47.0,1.0212765957446808,0.9399428026692088,2
220330039093,4,1074,737,315,53750.0,495,109.0,238.33229756103808,29.18523303090805,0.0,0.0,0.0,0.0,9.333333333333334,0.42857142857142855,0.686219739292365,2
220330045092,39,2455,1228,958,51111.0,746,116.0,195.34986836084198,29.055100127614704,0.0,0.0,0.0,0.0,20.666666666666668,1.8870967741935483,0.50020366598778,2
220290005001,12,1039,1039,0,42708.0,412,98.0,215.02000183612108,30.870165809883428,0.0,0.0,0.0,0.0,8.0,1.5,1.0,2
220290005003,16,2751,1477,1177,48750.0,459,90.0,200.1058803349733,28.75957867623434,0.0,0.0,0.0,0.0,19.0,0.8421052631578947,0.5368956743002544,2
220290003001,19,1346,971,375,43036.0,526,147.0,170.42499972879887,28.238869060547334,0.0,0.0,0.0,0.0,22.666666666666668,0.838235294117647,0.7213967310549777,2
220790122003,15,533,302,231,44063.0,249,86.0,491.0999937057495,32.90285383999795,0.0,0.0,0.0,0.0,6.666666666666667,2.25,0.5666041275797373,2
220870304002,13,1620,1143,203,51354.0,443,76.0,110.59999871253967,34.23620072840105,2.91350605135,1.0,1.4871807,1.4263253513500003,5.333333333333333,2.4375,0.7055555555555556,2
220890622001,21,2300,861,1429,44286.0,822,135.0,149.69999980926514,33.14909302614041,0.0,0.0,0.0,0.0,22.333333333333332,0.9402985074626866,0.37434782608695655,2
220890621002,12,2198,1105,745,50542.0,813,90.0,140.60149330398733,33.1974686627512,0.0,0.0,0.0,0.0,7.0,1.7142857142857142,0.502729754322111,2
220630402021,54,1291,1277,0,51250.0,494,143.0,137.52000054717064,28.101157844711324,0.0,0.0,0.0,0.0,48.0,1.125,0.9891556932610379,2
220630405001,53,2003,1629,244,43365.0,590,261.0,274.70000249147415,28.87344236110964,0.0,0.0,0.0,0.0,44.0,1.2045454545454546,0.8132800798801797,2
220630404022,77,3230,2598,495,41979.0,1370,311.0,169.29999774694443,28.46919993583628,0.0,0.0,0.0,0.0,70.0,1.1,0.8043343653250774,2
220890621001,5,1825,413,1130,44028.0,824,120.0,149.31323081745046,33.30366510975552,0.0,0.0,0.0,0.0,10.0,0.5,0.2263013698630137,2
221030412102,14,1592,1446,67,51750.0,595,103.0,166.3730815261291,30.979506273657723,0.0,0.0,0.0,0.0,22.0,0.6363636363636364,0.9082914572864321,2
220790136001,36,1340,1276,0,47978.0,551,93.0,573.6199839115143,35.29403558428952,0.0,0.0,0.0,0.0,19.666666666666668,1.830508474576271,0.9522388059701492,2
220790135005,17,1244,939,13,52794.0,456,85.0,592.8500170707703,34.1738141138656,0.0,0.0,0.0,0.0,7.333333333333333,2.3181818181818183,0.7548231511254019,2
220790115002,21,1562,781,752,42820.0,693,117.0,426.9428604959319,33.00491439890683,0.0,0.0,0.0,0.0,16.0,1.3125,0.5,2
220790101004,8,1031,1031,0,51954.0,379,88.0,311.4000004529953,31.90301290183872,0.0,0.0,0.0,0.0,16.666666666666668,0.48,1.0,2
220430201003,17,970,963,7,51042.0,312,76.0,419.94999796897173,32.752633876930965,0.0,0.0,0.0,0.0,15.333333333333334,1.108695652173913,0.9927835051546392,2
220430204022,41,4948,2877,1339,46473.0,613,231.0,386.8749921321869,32.94189143440337,0.0,0.0,0.0,0.0,40.333333333333336,1.0165289256198347,0.5814470493128536,2
220150109001,0,1524,1154,261,50323.0,526,88.0,184.3600017428398,20.31290918454567,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.7572178477690289,2
220150111064,38,1941,1466,463,45149.0,651,195.0,173.20000572502613,22.335121667207183,0.0,0.0,0.0,0.0,34.333333333333336,1.1067961165048543,0.755280783101494,2
221030407042,50,2378,1969,285,53750.0,861,172.0,193.60000276565552,31.29117549707854,2.7284926227,1.0,8.506024,-5.7775313773,46.0,1.0869565217391304,0.8280067283431455,2
221030413004,10,1335,1240,95,49455.0,588,225.0,180.14815888962715,31.20894877571469,0.0,0.0,0.0,0.0,16.333333333333332,0.6122448979591837,0.9288389513108615,2
221030407041,33,2132,2091,0,50106.0,753,188.0,205.79999828338623,31.47265565695534,2.7284926227,1.0,10.793791,-8.0652983773,40.333333333333336,0.8181818181818181,0.9807692307692307,2
221030401024,27,912,912,0,44080.0,389,83.0,230.50000381469727,32.43963646963268,2.7284926227,1.0,6.8097935,-4.0813008772999995,21.333333333333332,1.265625,1.0,2
220510210002,4,737,487,198,42708.0,293,92.0,123.66012589722405,33.399862265777834,2.91350605135,1.0,0.26587623,2.6476298213500002,8.0,0.5,0.66078697421981,2
220510250011,9,1351,673,458,45163.0,372,68.0,113.41751049997745,34.755788806391884,2.91350605135,1.0,-1.4494656,4.36297165135,7.0,1.2857142857142858,0.4981495188749075,2
221030412041,18,1979,1019,720,42042.0,685,128.0,172.2999975681305,31.44147467958389,2.91350605135,1.0,6.5655427,-3.6520366486499998,18.666666666666668,0.9642857142857142,0.5149065184436584,2
220190032001,27,1840,1659,136,52891.0,791,214.0,332.812493622303,40.90955532481191,6.59379830863,1.0,1.3604865,5.233311808630001,33.0,0.8181818181818182,0.9016304347826087,2
220510266002,18,1067,933,86,49609.0,483,90.0,127.60000109672546,34.69810171796769,2.91350605135,1.0,1.2442118,1.6692942513500002,6.666666666666667,2.6999999999999997,0.8744142455482662,2
221030408012,16,1308,940,357,42917.0,477,112.0,186.09999823570251,32.46556606053807,2.7284926227,1.0,2.2223756,0.5061170227000003,16.0,1.0,0.7186544342507645,2
220979603001,18,669,624,0,47031.0,243,65.0,242.0000107884407,33.86056987636105,0.0,0.0,0.0,0.0,20.333333333333332,0.8852459016393444,0.9327354260089686,2
220979602003,19,1584,1491,87,40938.0,695,93.0,347.539999961853,34.17109943838479,0.0,0.0,0.0,0.0,18.0,1.0555555555555556,0.9412878787878788,2
220979618001,35,2084,1845,104,46273.0,781,148.0,338.1999904215336,35.23975826808921,0.0,0.0,0.0,0.0,35.333333333333336,0.990566037735849,0.8853166986564299,2
220979618004,29,2231,1693,538,43958.0,803,139.0,280.2333383895457,34.20885234117891,0.0,0.0,0.0,0.0,25.333333333333332,1.1447368421052633,0.7588525324966383,2
220730004011,15,2488,1231,1088,43272.0,735,340.0,234.40000146627426,25.96139393856454,0.0,0.0,0.0,0.0,13.666666666666666,1.0975609756097562,0.49477491961414793,2
